-0.81424,-0.68433,-1.5706,0.68411,0.94248
-0.81424,-0.74714,-1.5797,0.756,0.94248
-0.81424,-0.8148,-1.5797,0.82365,0.94248
-0.81424,-0.88668,-1.5706,0.88647,0.94248
-0.81424,-0.9622,-1.5524,0.94384,0.94248
-0.81424,-1.0408,-1.5252,0.99521,0.94248
-0.81424,-1.122,-1.4889,1.0401,0.94248
-0.81424,-1.2055,-1.4433,1.078,0.94248
-0.81424,-1.2912,-1.3882,1.1085,0.94248
-0.81424,-1.3789,-1.3232,1.1313,0.94248
-0.81424,-1.3789,-1.3232,1.1313,0.94248
-0.77316,-1.4453,-1.1216,0.99619,0.94248
-0.72001,-1.513,-0.93982,0.88204,0.94248
-0.6594,-1.5665,-0.80595,0.8017,0.94248
-0.59522,-1.5878,-0.75471,0.77167,0.94248
-0.531,-1.5671,-0.80458,0.80089,0.94248
-0.47031,-1.5139,-0.93752,0.88063,0.94248
-0.41704,-1.4463,-1.1189,0.99441,0.94248
-0.37574,-1.3798,-1.3203,1.1293,0.94248
-0.35198,-1.3256,-1.5217,1.2766,0.94248
-0.35223,-1.2916,-1.7074,1.4282,0.94248
-0.38298,-1.281,-1.8628,1.5731,0.94248
-0.44768,-1.2888,-1.9747,1.6927,0.94248
-0.5413,-1.3001,-2.0332,1.7625,0.94248
-0.64676,-1.3002,-2.0336,1.763,0.94248
-0.74069,-1.289,-1.9759,1.6941,0.94248
-0.80586,-1.2811,-1.8647,1.575,0.94248
-0.83708,-1.2913,-1.7099,1.4304,0.94248
-0.83772,-1.325,-1.5245,1.2787,0.94248
-0.81424,-1.3789,-1.3232,1.1313,0.94248
-0.81424,-1.3789,-1.3232,1.1313,0.94248
-0.81424,-0.68433,-1.5706,0.68411,0.94248
-0.51452,-0.83841,-1.286,0.55365,0.94248
-0.51452,-0.83841,-1.286,0.55365,0.94248
-0.51452,-1.4835,-1.0171,0.92979,0.94248
-0.51452,-1.4835,-1.0171,0.92979,0.94248
-0.51759,-1.4557,-1.0926,0.97753,0.94248
-0.52078,-1.4308,-1.1634,1.0233,0.94248
-0.5241,-1.4083,-1.2301,1.0676,0.94248
-0.52754,-1.3881,-1.2935,1.1107,0.94248
-0.53112,-1.3698,-1.3539,1.1529,0.94248
-0.53484,-1.3534,-1.4117,1.1943,0.94248
-0.53872,-1.3388,-1.4672,1.2352,0.94248
-0.54276,-1.3259,-1.5206,1.2757,0.94248
-0.54697,-1.3146,-1.5722,1.3159,0.94248
-0.54697,-1.3146,-1.5722,1.3159,0.94248
-0.54697,-0.54437,-1.8196,0.79319,0.94248
-0.59464,-0.87357,-1.2199,0.52272,0.94248
-0.60491,-0.79224,-1.3722,0.59365,0.94248
-0.60491,-1.4485,-1.1128,0.99047,0.94248
-0.60491,-1.4485,-1.1128,0.99047,0.94248
-0.60852,-1.4304,-1.1643,1.024,0.94248
-0.61223,-1.4137,-1.2137,1.0567,0.94248
-0.61605,-1.3982,-1.2612,1.0887,0.94248
-0.61998,-1.3839,-1.307,1.12,0.94248
-0.62402,-1.3706,-1.3511,1.1509,0.94248
-0.62818,-1.3583,-1.3939,1.1814,0.94248
-0.63246,-1.347,-1.4353,1.2116,0.94248
-0.63688,-1.3367,-1.4755,1.2414,0.94248
-0.64143,-1.3273,-1.5146,1.2711,0.94248
-0.64143,-1.3273,-1.5146,1.2711,0.94248
-0.64143,-0.57806,-1.7607,0.76795,0.94248
-0.5198,-0.46805,-1.9502,0.84745,0.94248
-0.5198,-0.46805,-1.9502,0.84745,0.94248
-0.5198,-1.293,-1.6966,1.4188,0.94248
-0.5198,-1.293,-1.6966,1.4188,0.94248
-0.53764,-1.2889,-1.7301,1.4481,0.94248
-0.55938,-1.2865,-1.7531,1.4688,0.94248
-0.58363,-1.2854,-1.7645,1.4792,0.94248
-0.60867,-1.2855,-1.7639,1.4785,0.94248
-0.63272,-1.2867,-1.7511,1.4669,0.94248
-0.65408,-1.2892,-1.7268,1.4453,0.94248
-0.67141,-1.2936,-1.6923,1.4151,0.94248
-0.68379,-1.3002,-1.6491,1.3785,0.94248
-0.69074,-1.3092,-1.5993,1.3377,0.94248
-0.69074,-1.3092,-1.5993,1.3377,0.94248
-0.69074,-0.42844,-1.8161,0.67372,0.94248
-0.69074,-0.2512,-0.99693,-0.32267,0.94248
